YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,CARRIER,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_WAC,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_WAC,DEP_TIME,DEP_DELAY,DEP_DEL15,ARR_TIME,ARR_DELAY,ARR_DEL15,CANCELLED,FLIGHTS,DISTANCE_GROUP
2016,1,31,7,1/31/2016,HA,12889,LAS,"Las Vegas, NV",85,12173,HNL,"Honolulu, HI",2,134,-6,0,635,35,1,0,1,11
2016,1,1,5,1/1/2016,HA,12173,HNL,"Honolulu, HI",2,12889,LAS,"Las Vegas, NV",85,1601,-4,0,2311,-29,0,0,1,11
2016,1,2,6,1/2/2016,HA,12173,HNL,"Honolulu, HI",2,12889,LAS,"Las Vegas, NV",85,1557,-8,0,2317,-23,0,0,1,11
2016,1,3,7,1/3/2016,HA,12173,HNL,"Honolulu, HI",2,12889,LAS,"Las Vegas, NV",85,1611,6,0,2328,-12,0,0,1,11
2016,1,4,1,1/4/2016,HA,12173,HNL,"Honolulu, HI",2,12889,LAS,"Las Vegas, NV",85,1601,-4,0,2300,-40,0,0,1,11
2016,1,5,2,1/5/2016,HA,12173,HNL,"Honolulu, HI",2,12889,LAS,"Las Vegas, NV",85,1554,-11,0,2300,-40,0,0,1,11
2016,1,6,3,1/6/2016,HA,12173,HNL,"Honolulu, HI",2,12889,LAS,"Las Vegas, NV",85,1610,5,0,2314,-26,0,0,1,11
2016,1,7,4,1/7/2016,HA,12173,HNL,"Honolulu, HI",2,12889,LAS,"Las Vegas, NV",85,1556,-9,0,2325,-15,0,0,1,11
2016,1,8,5,1/8/2016,HA,12173,HNL,"Honolulu, HI",2,12889,LAS,"Las Vegas, NV",85,1601,-4,0,2328,-12,0,0,1,11
2016,1,9,6,1/9/2016,HA,12173,HNL,"Honolulu, HI",2,12889,LAS,"Las Vegas, NV",85,1603,-2,0,2330,-10,0,0,1,11
2016,1,10,7,1/10/2016,HA,12173,HNL,"Honolulu, HI",2,12889,LAS,"Las Vegas, NV",85,1554,-11,0,2330,-10,0,0,1,11
2016,1,11,1,1/11/2016,HA,12173,HNL,"Honolulu, HI",2,12889,LAS,"Las Vegas, NV",85,1611,6,0,2322,-18,0,0,1,11
2016,1,12,2,1/12/2016,HA,12173,HNL,"Honolulu, HI",2,12889,LAS,"Las Vegas, NV",85,1605,0,0,2314,-26,0,0,1,11
2016,1,13,3,1/13/2016,HA,12173,HNL,"Honolulu, HI",2,12889,LAS,"Las Vegas, NV",85,1552,-13,0,2317,-23,0,0,1,11
2016,1,14,4,1/14/2016,HA,12173,HNL,"Honolulu, HI",2,12889,LAS,"Las Vegas, NV",85,1558,-7,0,2321,-19,0,0,1,11
2016,1,15,5,1/15/2016,HA,12173,HNL,"Honolulu, HI",2,12889,LAS,"Las Vegas, NV",85,1600,-5,0,2326,-14,0,0,1,11
2016,1,16,6,1/16/2016,HA,12173,HNL,"Honolulu, HI",2,12889,LAS,"Las Vegas, NV",85,1557,-8,0,2315,-25,0,0,1,11
2016,1,17,7,1/17/2016,HA,12173,HNL,"Honolulu, HI",2,12889,LAS,"Las Vegas, NV",85,1557,-8,0,2319,-21,0,0,1,11
2016,1,18,1,1/18/2016,HA,12173,HNL,"Honolulu, HI",2,12889,LAS,"Las Vegas, NV",85,1604,-1,0,2316,-24,0,0,1,11
2016,1,19,2,1/19/2016,HA,12173,HNL,"Honolulu, HI",2,12889,LAS,"Las Vegas, NV",85,1550,-15,0,2301,-39,0,0,1,11
2016,1,20,3,1/20/2016,HA,12173,HNL,"Honolulu, HI",2,12889,LAS,"Las Vegas, NV",85,1623,18,1,2340,0,0,0,1,11
2016,1,21,4,1/21/2016,HA,12173,HNL,"Honolulu, HI",2,12889,LAS,"Las Vegas, NV",85,1554,-11,0,2315,-25,0,0,1,11
2016,1,22,5,1/22/2016,HA,12173,HNL,"Honolulu, HI",2,12889,LAS,"Las Vegas, NV",85,1556,-9,0,2331,-9,0,0,1,11
2016,1,23,6,1/23/2016,HA,12173,HNL,"Honolulu, HI",2,12889,LAS,"Las Vegas, NV",85,1556,-9,0,2328,-12,0,0,1,11
2016,1,24,7,1/24/2016,HA,12173,HNL,"Honolulu, HI",2,12889,LAS,"Las Vegas, NV",85,1556,-9,0,2323,-17,0,0,1,11
2016,1,25,1,1/25/2016,HA,12173,HNL,"Honolulu, HI",2,12889,LAS,"Las Vegas, NV",85,1555,-10,0,2348,8,0,0,1,11
2016,1,26,2,1/26/2016,HA,12173,HNL,"Honolulu, HI",2,12889,LAS,"Las Vegas, NV",85,1557,-8,0,2338,-2,0,0,1,11
2016,1,27,3,1/27/2016,HA,12173,HNL,"Honolulu, HI",2,12889,LAS,"Las Vegas, NV",85,1601,-4,0,2344,4,0,0,1,11
2016,1,28,4,1/28/2016,HA,12173,HNL,"Honolulu, HI",2,12889,LAS,"Las Vegas, NV",85,1558,-7,0,2336,-4,0,0,1,11
2016,1,29,5,1/29/2016,HA,12173,HNL,"Honolulu, HI",2,12889,LAS,"Las Vegas, NV",85,1600,-5,0,2318,-22,0,0,1,11
2016,1,30,6,1/30/2016,HA,12173,HNL,"Honolulu, HI",2,12889,LAS,"Las Vegas, NV",85,1610,5,0,2319,-21,0,0,1,11
2016,1,31,7,1/31/2016,HA,12173,HNL,"Honolulu, HI",2,12889,LAS,"Las Vegas, NV",85,1556,-9,0,2309,-31,0,0,1,11
2016,1,1,5,1/1/2016,HA,14893,SMF,"Sacramento, CA",91,12173,HNL,"Honolulu, HI",2,729,-6,0,1133,3,0,0,1,10
2016,1,2,6,1/2/2016,HA,14893,SMF,"Sacramento, CA",91,12173,HNL,"Honolulu, HI",2,757,22,1,1142,12,0,0,1,10
2016,1,3,7,1/3/2016,HA,14893,SMF,"Sacramento, CA",91,12173,HNL,"Honolulu, HI",2,726,-9,0,1131,1,0,0,1,10
2016,1,4,1,1/4/2016,HA,14893,SMF,"Sacramento, CA",91,12173,HNL,"Honolulu, HI",2,751,16,1,1210,40,1,0,1,10
2016,1,5,2,1/5/2016,HA,14893,SMF,"Sacramento, CA",91,12173,HNL,"Honolulu, HI",2,741,6,0,1209,39,1,0,1,10
2016,1,6,3,1/6/2016,HA,14893,SMF,"Sacramento, CA",91,12173,HNL,"Honolulu, HI",2,747,12,0,1152,22,1,0,1,10
2016,1,7,4,1/7/2016,HA,14893,SMF,"Sacramento, CA",91,12173,HNL,"Honolulu, HI",2,732,-3,0,1132,2,0,0,1,10
2016,1,8,5,1/8/2016,HA,14893,SMF,"Sacramento, CA",91,12173,HNL,"Honolulu, HI",2,730,-5,0,1127,-3,0,0,1,10
2016,1,9,6,1/9/2016,HA,14893,SMF,"Sacramento, CA",91,12173,HNL,"Honolulu, HI",2,1212,277,1,1641,311,1,0,1,10
2016,1,10,7,1/10/2016,HA,14893,SMF,"Sacramento, CA",91,12173,HNL,"Honolulu, HI",2,743,8,0,1157,27,1,0,1,10
2016,1,11,1,1/11/2016,HA,14893,SMF,"Sacramento, CA",91,12173,HNL,"Honolulu, HI",2,1215,280,1,1624,294,1,0,1,10
2016,1,12,2,1/12/2016,HA,14893,SMF,"Sacramento, CA",91,12173,HNL,"Honolulu, HI",2,734,-1,0,1212,42,1,0,1,10
2016,1,13,3,1/13/2016,HA,14893,SMF,"Sacramento, CA",91,12173,HNL,"Honolulu, HI",2,729,-6,0,1141,11,0,0,1,10
2016,1,14,4,1/14/2016,HA,14893,SMF,"Sacramento, CA",91,12173,HNL,"Honolulu, HI",2,732,-3,0,1138,8,0,0,1,10
2016,1,15,5,1/15/2016,HA,14893,SMF,"Sacramento, CA",91,12173,HNL,"Honolulu, HI",2,730,-5,0,1140,10,0,0,1,10
2016,1,16,6,1/16/2016,HA,14893,SMF,"Sacramento, CA",91,12173,HNL,"Honolulu, HI",2,733,-2,0,1150,20,1,0,1,10
2016,1,17,7,1/17/2016,HA,14893,SMF,"Sacramento, CA",91,12173,HNL,"Honolulu, HI",2,724,-11,0,1152,22,1,0,1,10
2016,1,18,1,1/18/2016,HA,14893,SMF,"Sacramento, CA",91,12173,HNL,"Honolulu, HI",2,730,-5,0,1136,6,0,0,1,10
2016,1,19,2,1/19/2016,HA,14893,SMF,"Sacramento, CA",91,12173,HNL,"Honolulu, HI",2,729,-6,0,1204,34,1,0,1,10
2016,1,20,3,1/20/2016,HA,14893,SMF,"Sacramento, CA",91,12173,HNL,"Honolulu, HI",2,729,-6,0,1202,32,1,0,1,10
2016,1,21,4,1/21/2016,HA,14893,SMF,"Sacramento, CA",91,12173,HNL,"Honolulu, HI",2,731,-4,0,1134,4,0,0,1,10
2016,1,22,5,1/22/2016,HA,14893,SMF,"Sacramento, CA",91,12173,HNL,"Honolulu, HI",2,729,-6,0,1127,-3,0,0,1,10
2016,1,23,6,1/23/2016,HA,14893,SMF,"Sacramento, CA",91,12173,HNL,"Honolulu, HI",2,809,34,1,1201,31,1,0,1,10
2016,1,24,7,1/24/2016,HA,14893,SMF,"Sacramento, CA",91,12173,HNL,"Honolulu, HI",2,727,-8,0,1126,-4,0,0,1,10
2016,1,25,1,1/25/2016,HA,14893,SMF,"Sacramento, CA",91,12173,HNL,"Honolulu, HI",2,726,-9,0,1122,-8,0,0,1,10
2016,1,26,2,1/26/2016,HA,14893,SMF,"Sacramento, CA",91,12173,HNL,"Honolulu, HI",2,728,-7,0,1124,-6,0,0,1,10
2016,1,27,3,1/27/2016,HA,14893,SMF,"Sacramento, CA",91,12173,HNL,"Honolulu, HI",2,729,-6,0,1128,-2,0,0,1,10
2016,1,28,4,1/28/2016,HA,14893,SMF,"Sacramento, CA",91,12173,HNL,"Honolulu, HI",2,755,20,1,1154,24,1,0,1,10
2016,1,29,5,1/29/2016,HA,14893,SMF,"Sacramento, CA",91,12173,HNL,"Honolulu, HI",2,724,-11,0,1139,9,0,0,1,10
2016,1,30,6,1/30/2016,HA,14893,SMF,"Sacramento, CA",91,12173,HNL,"Honolulu, HI",2,733,-2,0,1200,30,1,0,1,10
2016,1,31,7,1/31/2016,HA,14893,SMF,"Sacramento, CA",91,12173,HNL,"Honolulu, HI",2,727,-8,0,1149,19,1,0,1,10
2016,1,1,5,1/1/2016,HA,12173,HNL,"Honolulu, HI",2,14893,SMF,"Sacramento, CA",91,1443,3,0,2123,-32,0,0,1,10
2016,1,2,6,1/2/2016,HA,12173,HNL,"Honolulu, HI",2,14893,SMF,"Sacramento, CA",91,1446,6,0,2152,-3,0,0,1,10
2016,1,3,7,1/3/2016,HA,12173,HNL,"Honolulu, HI",2,14893,SMF,"Sacramento, CA",91,1440,0,0,2121,-34,0,0,1,10
2016,1,4,1,1/4/2016,HA,12173,HNL,"Honolulu, HI",2,14893,SMF,"Sacramento, CA",91,1433,-7,0,2122,-33,0,0,1,10
2016,1,5,2,1/5/2016,HA,12173,HNL,"Honolulu, HI",2,14893,SMF,"Sacramento, CA",91,1449,9,0,2124,-31,0,0,1,10
2016,1,6,3,1/6/2016,HA,12173,HNL,"Honolulu, HI",2,14893,SMF,"Sacramento, CA",91,1441,1,0,2127,-28,0,0,1,10
2016,1,7,4,1/7/2016,HA,12173,HNL,"Honolulu, HI",2,14893,SMF,"Sacramento, CA",91,1437,-3,0,2156,1,0,0,1,10
2016,1,8,5,1/8/2016,HA,12173,HNL,"Honolulu, HI",2,14893,SMF,"Sacramento, CA",91,1441,1,0,2144,-11,0,0,1,10
2016,1,9,6,1/9/2016,HA,12173,HNL,"Honolulu, HI",2,14893,SMF,"Sacramento, CA",91,1452,12,0,2148,-7,0,0,1,10
2016,1,10,7,1/10/2016,HA,12173,HNL,"Honolulu, HI",2,14893,SMF,"Sacramento, CA",91,1539,59,1,2239,44,1,0,1,10
2016,1,11,1,1/11/2016,HA,12173,HNL,"Honolulu, HI",2,14893,SMF,"Sacramento, CA",91,1445,5,0,2128,-27,0,0,1,10
2016,1,12,2,1/12/2016,HA,12173,HNL,"Honolulu, HI",2,14893,SMF,"Sacramento, CA",91,1439,-1,0,2127,-28,0,0,1,10
2016,1,13,3,1/13/2016,HA,12173,HNL,"Honolulu, HI",2,14893,SMF,"Sacramento, CA",91,1431,-9,0,2131,-24,0,0,1,10
2016,1,14,4,1/14/2016,HA,12173,HNL,"Honolulu, HI",2,14893,SMF,"Sacramento, CA",91,1440,0,0,2153,-2,0,0,1,10
2016,1,15,5,1/15/2016,HA,12173,HNL,"Honolulu, HI",2,14893,SMF,"Sacramento, CA",91,1437,-3,0,2127,-28,0,0,1,10
2016,1,16,6,1/16/2016,HA,12173,HNL,"Honolulu, HI",2,14893,SMF,"Sacramento, CA",91,1441,1,0,2143,-12,0,0,1,10
2016,1,17,7,1/17/2016,HA,12173,HNL,"Honolulu, HI",2,14893,SMF,"Sacramento, CA",91,1437,-3,0,2129,-26,0,0,1,10
2016,1,18,1,1/18/2016,HA,12173,HNL,"Honolulu, HI",2,14893,SMF,"Sacramento, CA",91,1456,16,1,2143,-12,0,0,1,10
2016,1,3,7,1/3/2016,HA,14057,PDX,"Portland, OR",92,12173,HNL,"Honolulu, HI",2,1133,68,1,1600,80,1,0,1,11
2016,1,4,1,1/4/2016,HA,14057,PDX,"Portland, OR",92,12173,HNL,"Honolulu, HI",2,1024,-1,0,1453,13,0,0,1,11
2016,1,5,2,1/5/2016,HA,14057,PDX,"Portland, OR",92,12173,HNL,"Honolulu, HI",2,1021,-4,0,1445,5,0,0,1,11
2016,1,6,3,1/6/2016,HA,14057,PDX,"Portland, OR",92,12173,HNL,"Honolulu, HI",2,1025,0,0,1424,-16,0,0,1,11
2016,1,7,4,1/7/2016,HA,14057,PDX,"Portland, OR",92,12173,HNL,"Honolulu, HI",2,1022,-3,0,1428,-12,0,0,1,11
2016,1,8,5,1/8/2016,HA,14057,PDX,"Portland, OR",92,12173,HNL,"Honolulu, HI",2,1020,-5,0,1420,-20,0,0,1,11
2016,1,9,6,1/9/2016,HA,14057,PDX,"Portland, OR",92,12173,HNL,"Honolulu, HI",2,1020,-5,0,1519,39,1,0,1,11
2016,1,10,7,1/10/2016,HA,14057,PDX,"Portland, OR",92,12173,HNL,"Honolulu, HI",2,1028,3,0,1434,-6,0,0,1,11
2016,1,11,1,1/11/2016,HA,14057,PDX,"Portland, OR",92,12173,HNL,"Honolulu, HI",2,1023,-2,0,1441,1,0,0,1,11
2016,1,12,2,1/12/2016,HA,14057,PDX,"Portland, OR",92,12173,HNL,"Honolulu, HI",2,1025,0,0,1501,21,1,0,1,11
2016,1,13,3,1/13/2016,HA,14057,PDX,"Portland, OR",92,12173,HNL,"Honolulu, HI",2,1023,-2,0,1434,-6,0,0,1,11
2016,1,14,4,1/14/2016,HA,14057,PDX,"Portland, OR",92,12173,HNL,"Honolulu, HI",2,1023,-2,0,1455,15,1,0,1,11
2016,1,15,5,1/15/2016,HA,14057,PDX,"Portland, OR",92,12173,HNL,"Honolulu, HI",2,1022,-3,0,1453,13,0,0,1,11
2016,1,16,6,1/16/2016,HA,14057,PDX,"Portland, OR",92,12173,HNL,"Honolulu, HI",2,1023,-2,0,1456,16,1,0,1,11
2016,1,17,7,1/17/2016,HA,14057,PDX,"Portland, OR",92,12173,HNL,"Honolulu, HI",2,1022,-3,0,1441,1,0,0,1,11
2016,1,18,1,1/18/2016,HA,14057,PDX,"Portland, OR",92,12173,HNL,"Honolulu, HI",2,1034,9,0,1508,28,1,0,1,11
2016,1,19,2,1/19/2016,HA,14057,PDX,"Portland, OR",92,12173,HNL,"Honolulu, HI",2,1021,-4,0,1500,20,1,0,1,11
2016,1,20,3,1/20/2016,HA,14057,PDX,"Portland, OR",92,12173,HNL,"Honolulu, HI",2,1020,-5,0,1448,8,0,0,1,11
2016,1,21,4,1/21/2016,HA,14057,PDX,"Portland, OR",92,12173,HNL,"Honolulu, HI",2,1019,-6,0,1406,-34,0,0,1,11
2016,1,22,5,1/22/2016,HA,14057,PDX,"Portland, OR",92,12173,HNL,"Honolulu, HI",2,1014,-11,0,1419,-21,0,0,1,11
2016,1,23,6,1/23/2016,HA,14057,PDX,"Portland, OR",92,12173,HNL,"Honolulu, HI",2,1020,-5,0,1416,-24,0,0,1,11
2016,1,24,7,1/24/2016,HA,14057,PDX,"Portland, OR",92,12173,HNL,"Honolulu, HI",2,1014,-11,0,1415,-25,0,0,1,11
2016,1,25,1,1/25/2016,HA,14057,PDX,"Portland, OR",92,12173,HNL,"Honolulu, HI",2,1032,7,0,1439,-1,0,0,1,11
2016,1,26,2,1/26/2016,HA,14057,PDX,"Portland, OR",92,12173,HNL,"Honolulu, HI",2,1024,-1,0,1429,-11,0,0,1,11
2016,1,27,3,1/27/2016,HA,14057,PDX,"Portland, OR",92,12173,HNL,"Honolulu, HI",2,1018,-7,0,1437,-3,0,0,1,11
2016,1,28,4,1/28/2016,HA,14057,PDX,"Portland, OR",92,12173,HNL,"Honolulu, HI",2,1029,4,0,1503,23,1,0,1,11
2016,1,29,5,1/29/2016,HA,14057,PDX,"Portland, OR",92,12173,HNL,"Honolulu, HI",2,1022,-3,0,1502,22,1,0,1,11
2016,1,30,6,1/30/2016,HA,14057,PDX,"Portland, OR",92,12173,HNL,"Honolulu, HI",2,1021,-4,0,1502,22,1,0,1,11
2016,1,31,7,1/31/2016,HA,14057,PDX,"Portland, OR",92,12173,HNL,"Honolulu, HI",2,1022,-3,0,1437,-3,0,0,1,11
2016,1,1,5,1/1/2016,HA,12173,HNL,"Honolulu, HI",2,14057,PDX,"Portland, OR",92,1526,-4,0,2234,-21,0,0,1,11
2016,1,2,6,1/2/2016,HA,12173,HNL,"Honolulu, HI",2,14057,PDX,"Portland, OR",92,1528,-2,0,2300,5,0,0,1,11
2016,1,3,7,1/3/2016,HA,12173,HNL,"Honolulu, HI",2,14057,PDX,"Portland, OR",92,1525,-5,0,2232,-23,0,0,1,11
2016,1,4,1,1/4/2016,HA,12173,HNL,"Honolulu, HI",2,14057,PDX,"Portland, OR",92,1522,-8,0,2221,-34,0,0,1,11
2016,1,5,2,1/5/2016,HA,12173,HNL,"Honolulu, HI",2,14057,PDX,"Portland, OR",92,1527,-3,0,2224,-31,0,0,1,11
2016,1,6,3,1/6/2016,HA,12173,HNL,"Honolulu, HI",2,14057,PDX,"Portland, OR",92,1538,8,0,2252,-3,0,0,1,11
2016,1,7,4,1/7/2016,HA,12173,HNL,"Honolulu, HI",2,14057,PDX,"Portland, OR",92,1522,-8,0,2248,-7,0,0,1,11
2016,1,8,5,1/8/2016,HA,12173,HNL,"Honolulu, HI",2,14057,PDX,"Portland, OR",92,1525,-5,0,2227,-28,0,0,1,11
2016,1,9,6,1/9/2016,HA,12173,HNL,"Honolulu, HI",2,14057,PDX,"Portland, OR",92,1520,-10,0,2248,-7,0,0,1,11
2016,1,10,7,1/10/2016,HA,12173,HNL,"Honolulu, HI",2,14057,PDX,"Portland, OR",92,1523,-7,0,2235,-20,0,0,1,11
2016,1,11,1,1/11/2016,HA,12173,HNL,"Honolulu, HI",2,14057,PDX,"Portland, OR",92,1529,-1,0,2241,-14,0,0,1,11
2016,1,12,2,1/12/2016,HA,12173,HNL,"Honolulu, HI",2,14057,PDX,"Portland, OR",92,1523,-7,0,2225,-30,0,0,1,11
2016,1,13,3,1/13/2016,HA,12173,HNL,"Honolulu, HI",2,14057,PDX,"Portland, OR",92,1523,-7,0,2236,-19,0,0,1,11
2016,1,14,4,1/14/2016,HA,12173,HNL,"Honolulu, HI",2,14057,PDX,"Portland, OR",92,1542,12,0,2251,-4,0,0,1,11
2016,1,15,5,1/15/2016,HA,12173,HNL,"Honolulu, HI",2,14057,PDX,"Portland, OR",92,1531,1,0,2235,-20,0,0,1,11
2016,1,16,6,1/16/2016,HA,12173,HNL,"Honolulu, HI",2,14057,PDX,"Portland, OR",92,1531,1,0,2236,-19,0,0,1,11
2016,1,17,7,1/17/2016,HA,12173,HNL,"Honolulu, HI",2,14057,PDX,"Portland, OR",92,1530,0,0,2237,-18,0,0,1,11
2016,1,18,1,1/18/2016,HA,12173,HNL,"Honolulu, HI",2,14057,PDX,"Portland, OR",92,1527,-3,0,2217,-38,0,0,1,11
2016,1,19,2,1/19/2016,HA,12173,HNL,"Honolulu, HI",2,14057,PDX,"Portland, OR",92,1523,-7,0,2219,-36,0,0,1,11
2016,1,20,3,1/20/2016,HA,12173,HNL,"Honolulu, HI",2,14057,PDX,"Portland, OR",92,1526,-4,0,2236,-19,0,0,1,11
2016,1,21,4,1/21/2016,HA,12173,HNL,"Honolulu, HI",2,14057,PDX,"Portland, OR",92,1521,-9,0,2235,-20,0,0,1,11
2016,1,22,5,1/22/2016,HA,12173,HNL,"Honolulu, HI",2,14057,PDX,"Portland, OR",92,1521,-9,0,2242,-13,0,0,1,11
2016,1,23,6,1/23/2016,HA,12173,HNL,"Honolulu, HI",2,14057,PDX,"Portland, OR",92,1521,-9,0,2240,-15,0,0,1,11
2016,1,24,7,1/24/2016,HA,12173,HNL,"Honolulu, HI",2,14057,PDX,"Portland, OR",92,1530,0,0,2248,-7,0,0,1,11
2016,1,25,1,1/25/2016,HA,12173,HNL,"Honolulu, HI",2,14057,PDX,"Portland, OR",92,1537,7,0,2312,17,1,0,1,11
2016,1,26,2,1/26/2016,HA,12173,HNL,"Honolulu, HI",2,14057,PDX,"Portland, OR",92,1519,-11,0,2235,-20,0,0,1,11
2016,1,27,3,1/27/2016,HA,12173,HNL,"Honolulu, HI",2,14057,PDX,"Portland, OR",92,1523,-7,0,2222,-33,0,0,1,11
2016,1,28,4,1/28/2016,HA,12173,HNL,"Honolulu, HI",2,14057,PDX,"Portland, OR",92,1528,-2,0,2221,-34,0,0,1,11
2016,1,29,5,1/29/2016,HA,12892,LAX,"Los Angeles, CA",91,13830,OGG,"Kahului, HI",2,1050,-15,0,1436,-29,0,0,1,10
2016,1,30,6,1/30/2016,HA,12892,LAX,"Los Angeles, CA",91,13830,OGG,"Kahului, HI",2,1058,-7,0,1502,-3,0,0,1,10
2016,1,31,7,1/31/2016,HA,12892,LAX,"Los Angeles, CA",91,13830,OGG,"Kahului, HI",2,1103,-2,0,1520,15,1,0,1,10
2016,1,1,5,1/1/2016,HA,13830,OGG,"Kahului, HI",2,12892,LAX,"Los Angeles, CA",91,1612,-33,0,2342,-13,0,0,1,10
2016,1,2,6,1/2/2016,HA,13830,OGG,"Kahului, HI",2,12892,LAX,"Los Angeles, CA",91,1639,-6,0,2336,-19,0,0,1,10
2016,1,3,7,1/3/2016,HA,13830,OGG,"Kahului, HI",2,12892,LAX,"Los Angeles, CA",91,1643,-2,0,9,14,0,0,1,10
2016,1,4,1,1/4/2016,HA,13830,OGG,"Kahului, HI",2,12892,LAX,"Los Angeles, CA",91,1655,10,0,2338,-17,0,0,1,10
2016,1,5,2,1/5/2016,HA,13830,OGG,"Kahului, HI",2,12892,LAX,"Los Angeles, CA",91,1711,26,1,2343,-12,0,0,1,10
2016,1,6,3,1/6/2016,HA,13830,OGG,"Kahului, HI",2,12892,LAX,"Los Angeles, CA",91,1755,70,1,24,29,1,0,1,10
2016,1,7,4,1/7/2016,HA,13830,OGG,"Kahului, HI",2,12892,LAX,"Los Angeles, CA",91,1645,0,0,2340,-15,0,0,1,10
2016,1,8,5,1/8/2016,HA,13830,OGG,"Kahului, HI",2,12892,LAX,"Los Angeles, CA",91,1645,0,0,2339,-16,0,0,1,10
2016,1,9,6,1/9/2016,HA,13830,OGG,"Kahului, HI",2,12892,LAX,"Los Angeles, CA",91,1638,-7,0,2318,-37,0,0,1,10
2016,1,10,7,1/10/2016,HA,13830,OGG,"Kahului, HI",2,12892,LAX,"Los Angeles, CA",91,1645,0,0,2334,-21,0,0,1,10
2016,1,11,1,1/11/2016,HA,13830,OGG,"Kahului, HI",2,12892,LAX,"Los Angeles, CA",91,1641,-4,0,2329,-26,0,0,1,10
2016,1,12,2,1/12/2016,HA,13830,OGG,"Kahului, HI",2,12892,LAX,"Los Angeles, CA",91,1641,-4,0,2317,-38,0,0,1,10
2016,1,13,3,1/13/2016,HA,13830,OGG,"Kahului, HI",2,12892,LAX,"Los Angeles, CA",91,1642,-3,0,2341,-14,0,0,1,10
2016,1,14,4,1/14/2016,HA,13830,OGG,"Kahului, HI",2,12892,LAX,"Los Angeles, CA",91,1642,-3,0,2340,-15,0,0,1,10
2016,1,15,5,1/15/2016,HA,13830,OGG,"Kahului, HI",2,12892,LAX,"Los Angeles, CA",91,1645,0,0,2331,-24,0,0,1,10
2016,1,16,6,1/16/2016,HA,13830,OGG,"Kahului, HI",2,12892,LAX,"Los Angeles, CA",91,1637,-8,0,2326,-29,0,0,1,10
2016,1,17,7,1/17/2016,HA,13830,OGG,"Kahului, HI",2,12892,LAX,"Los Angeles, CA",91,1704,19,1,2346,-9,0,0,1,10
2016,1,18,1,1/18/2016,HA,13830,OGG,"Kahului, HI",2,12892,LAX,"Los Angeles, CA",91,1642,-3,0,2327,-28,0,0,1,10
2016,1,19,2,1/19/2016,OO,14696,SBN,"South Bend, IN",42,10397,ATL,"Atlanta, GA",34,1250,50,1,1428,29,1,0,1,3
2016,1,7,4,1/7/2016,OO,14696,SBN,"South Bend, IN",42,10397,ATL,"Atlanta, GA",34,1218,18,1,1406,7,0,0,1,3
2016,1,24,7,1/24/2016,OO,14696,SBN,"South Bend, IN",42,10397,ATL,"Atlanta, GA",34,1207,7,0,1357,-2,0,0,1,3
2016,1,10,7,1/10/2016,OO,14696,SBN,"South Bend, IN",42,10397,ATL,"Atlanta, GA",34,,,,,,,1,1,3
2016,1,20,3,1/20/2016,OO,14696,SBN,"South Bend, IN",42,10397,ATL,"Atlanta, GA",34,1210,10,0,1423,24,1,0,1,3
2016,1,11,1,1/11/2016,OO,14696,SBN,"South Bend, IN",42,10397,ATL,"Atlanta, GA",34,1320,80,1,1443,44,1,0,1,3
2016,1,2,6,1/2/2016,OO,14869,SLC,"Salt Lake City, UT",87,12266,IAH,"Houston, TX",74,2000,5,0,2352,-7,0,0,1,5
2016,1,4,1,1/4/2016,OO,14869,SLC,"Salt Lake City, UT",87,12266,IAH,"Houston, TX",74,2005,10,0,1,2,0,0,1,5
2016,1,1,5,1/1/2016,OO,14869,SLC,"Salt Lake City, UT",87,12266,IAH,"Houston, TX",74,1952,-3,0,2330,-29,0,0,1,5
2016,1,3,7,1/3/2016,OO,14869,SLC,"Salt Lake City, UT",87,12266,IAH,"Houston, TX",74,2054,59,1,51,52,1,0,1,5
2016,1,17,7,1/17/2016,OO,10849,BZN,"Bozeman, MT",84,14747,SEA,"Seattle, WA",93,551,-9,0,710,3,0,0,1,3
2016,1,3,7,1/3/2016,OO,11003,CID,"Cedar Rapids/Iowa City, IA",61,11433,DTW,"Detroit, MI",43,623,-2,0,855,-15,0,0,1,2
2016,1,30,6,1/30/2016,OO,11433,DTW,"Detroit, MI",43,11977,GRB,"Green Bay, WI",45,902,-4,0,918,-14,0,0,1,2
2016,1,23,6,1/23/2016,OO,11433,DTW,"Detroit, MI",43,11977,GRB,"Green Bay, WI",45,857,-9,0,907,-25,0,0,1,2
2016,1,9,6,1/9/2016,OO,11433,DTW,"Detroit, MI",43,11977,GRB,"Green Bay, WI",45,927,21,1,1008,36,1,0,1,2
2016,1,23,6,1/23/2016,OO,11977,GRB,"Green Bay, WI",45,11433,DTW,"Detroit, MI",43,1200,-10,0,1407,-20,0,0,1,2
2016,1,9,6,1/9/2016,OO,11977,GRB,"Green Bay, WI",45,11433,DTW,"Detroit, MI",43,1207,-3,0,1414,-13,0,0,1,2
2016,1,30,6,1/30/2016,OO,11977,GRB,"Green Bay, WI",45,11433,DTW,"Detroit, MI",43,1205,-5,0,1409,-18,0,0,1,2
